"ITEM_SEQ","ITEM_NAME","ENTP_SEQ","ENTP_NAME","CHARTN","ITEM_IMAGE","PRINT_FRONT","PRINT_BACK","DRUG_SHAPE","COLOR_CLASS1","COLOR_CLASS2","LINE_FRONT","LINE_BACK","LENG_LONG","LENG_SHORT","THICK","IMG_REGIST_TS","CLASS_NO","ETC_OTC_CODE","ITEM_PERMIT_DATE","SHAPE_CODE","MARK_CODE_FRONT_ANAL","MARK_CODE_BACK_ANAL","MARK_CODE_FRONT_IMG","MARK_CODE_BACK_IMG","ITEM_ENG_NAME","EDI_CODE"
"202400366","메가원플러스정","19580012","하나제약(주)","적색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs8dk","HNV","","타원형","갈색","","","","17.2","10.2","8.0","2024-04-22","03190","일반의약품","2024-02-21","010201","","","","","Megaone Plus Tab.",""
"202401442","메가로수틴정2.5밀리그램(로수바스타틴칼슘)","20204683","(주)엘앤씨바이오","분홍색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUckmw","마크","2.5","원형","분홍","","","","5.7","5.7","3.1","2024-08-05","02180","전문의약품","2024-06-13","010201","","","","","Mega Rosutin Tab. 2.5mg","060500960"
"202401842","탄탄정20밀리그램(타다라필)","20204683","(주)엘앤씨바이오","분할선을 가진 노란색의 모서리가 둥근 삼각형 모양의 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcknm","L분할선T","20","삼각형","주황","","-","","15.2","7.1","4.4","2024-08-29","02590","전문의약품","2024-07-30","010201","","","","","Megatantan tablet 20mg",""
"202401843","탄탄정5밀리그램(타다라필)","20204683","(주)엘앤씨바이오","분할선을 가진 노란색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUckoV","L분할선T","5","타원형","주황","","-","","7.6","4.5","3.0","2024-08-29","02590","전문의약품","2024-07-30","010201","","","","","Megatantan tablet 5mg",""
"202400435","치렉스정600밀리그램(디오스민)","19760002","경동제약(주)","분홍 또는 연분홍의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsA4b","CX","600","원형","분홍","","","","13.2","13.2","7.4","2024-05-30","02150","일반의약품","2024-02-29","010201","","","","","Chirex Tab. 600mg",""
"202400425","니고린정30밀리그램(니세르골린)","19620006","국제약품(주)","황색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAJn","KJ3","분할선","원형","노랑","","","-","8.1","8.1","3.6","2024-04-08","02190","전문의약품","2024-02-29","010201","","","","","NIGOLINE tab.","643705550"
"202400025","트라케이듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)","20020017","주식회사제뉴원사이언스","노란색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs8IM","X2/1","","타원형","노랑","","","","21.4","10.4","7.8","2024-05-22","03960","전문의약품","2024-01-04","010502","","","","","Tra-k duo XR Tablet 2.5/1000mg","671707380"
"202400024","트라케이듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)","20020017","주식회사제뉴원사이언스","흰색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs8Ho","X5/1","","타원형","하양","","","","21.4","10.4","8.0","2024-05-22","03960","전문의약품","2024-01-04","010502","","","","","Tra-k duo XR Tablet 5/1000mg","671707370"
"202400920","마이펜엑스정","19650002","코오롱제약(주)","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAMb","KL","","원형","하양","","","","10.1","10.1","4.3","2024-06-18","01140","일반의약품","2024-04-22","010201","","","","","myfenx Tab.",""
"202400572","퓨어펜연질캡슐","19570018","경남제약(주)","일부분 황색의 유상내용물, 일부분 무색의 투명한 액을 함유한 주황색의 타원형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAPP","KN24","","타원형","주황","","","","15.0","9.5","9.5","2024-06-18","01140","일반의약품","2024-03-19","020201","","","","","Purephen Soft Cap.",""
"202400002","파워비큐콘티뉴800정","19570018","경남제약(주)","갈색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAOH","KN","800","타원형","빨강","","","","19.8","10.2","7.4","2024-04-26","03190","일반의약품","2024-01-02","010201","","","","","PowerBQ Continue800 Tab.",""
"202400212","트라부틴정200밀리그램(트리메부틴말레산염)","19570018","경남제약(주)","연한 노란색의 원형정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAOr","KN","TM분할선200","원형","노랑","","","-","8.5","8.5","4.1","2024-05-13","02390","일반의약품","2024-01-29","010101","","","","","Trabutine Tab. 200mg(Trimebutine Maleate)",""
"202401517","트립리신정","20163305","(주)라이트팜텍","흰색의 원형 필림코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUckuS","TBT","","원형","하양","","","","9.0","9.0","4.1","2024-08-30","03950","일반의약품","2024-06-24","010201","","","","","Tryprisin Tab.",""
"202401409","비타씨디정","20182432","명문바이오(주)","흰색 또는 미황색의 장방형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUckvA","ASC400","","장방형","하양","하양","","","20.8","8.7","6.6","2024-08-29","03160","일반의약품","2024-06-05","010101","","","","","Vita CD Tablets",""
"202401038","비타임트리플엠지정","20130095","메딕스제약(주)","갈색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUckvl","BTM","","타원형","갈색","","","","19.8","10.3","7.1","2024-10-02","03190","일반의약품","2024-04-30","010201","","","","","B-Time TripleMg Tab.",""
"202400843","클로하이정","19700002","진양제약(주)","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PG7JlTH9P8","CEC","","원형","하양","하양","","","10.1","10.1","4.4","2024-08-12","01140","일반의약품","2024-04-15","010201","","","","","Chlo High Tab.",""
"202400786","투엠비액티브정","20130095","메딕스제약(주)","담황색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUckxM","MCA","","장방형","주황","","","","19.4","9.3","7.8","2024-08-12","","일반의약품","2024-04-08","010201","","","","","TwoM.V.  Activ Tab.",""
"202401704","스토포스정(반하사심탕)","20130095","메딕스제약(주)","갈색의 장방형 코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUckyb","SF","","장방형","갈색","","","","14.2","8.2","6.0","2024-10-25","02390","일반의약품","2024-07-10","010201","","","","","Stoforce Tab.",""
"202401723","다미쏙캡슐(작약감초탕)","20130095","메딕스제약(주)","갈색의 분말이 충진된 상부 연청색, 하부 담청색의 캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUckzE","PA GU","","장방형","파랑","파랑","","","21.1","7.3","7.3","2024-10-25","01140","일반의약품","2024-07-12","020102","","","","","Damissok Cap.",""
"202401820","펠로정20밀리그램(메만틴염산염)","19690005","명인제약(주)","분홍색의 타원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcl1V","F분할선20","","타원형","분홍","","-","-","11.6","6.5","4.9","2024-08-20","01190","전문의약품","2024-07-29","010201","","","","","Fello Tab. 20mg","651905350"
"202401410","알러피드정","19960030","(주)넥스팜코리아","백색의 원형정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUclFp","NK11","","원형","하양","","-","","8.6","8.6","3.6","2024-08-05","01410","일반의약품","2024-06-05","010101","","","","","Allerpeed Tab.",""
"202400960","자큐보정20밀리그램(자스타프라잔시트르산염)","2024005363","온코닉테라퓨틱스(주)","분홍색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUclJC","Z20","","원형","분홍","분홍","","","8.1","8.1","4.1","2024-09-13","02320","전문의약품","2024-04-24","010201","","","","","JAQBO Tab. 20mg(Zastaprazan citrate)","078600010"
"202402300","리트풀로캡슐50밀리그램(리틀레시티닙토실산염)","20160560","한국화이자제약(주)","흰색, 회백색 또는 연한 분홍색의 가루가 든 상부 노란색, 하부 파란색의 불투명한 캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUclJm","마크 RCB 50","","장방형","노랑","청록","","","15.5","5.6","5.6","2024-11-20","02670","전문의약품","2024-09-24","020101","pfizer","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938657883200003","","Litfulo Capsules 50mg",""
"202402338","아라텍트캡슐100/5밀리그램(아스피린,라베프라졸)","19600004","(주)한국파마","흰색의 장용성 정제 및 노란색의 장용성 정제가 든 연한 노란색의 경질캡슐이다.","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUclK_","마크 2+","","","노랑","","","","19.1","6.6","6.6","2024-10-29","02190","전문의약품","2024-09-27","020103","kp","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938654295100062","","Aratect Cap.100/5mg","653007010"
"202401572","파마니세르골린정30밀리그램","19600004","(주)한국파마","연노란색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUclM6","NC","분할선","원형","주황","","","-","8.3","8.3","3.5","2024-08-20","02190","전문의약품","2024-06-28","010201","","","","","Pharma Nicergoline tab. 30mg","653006990"
"202401543","알빅스정20밀리그램(메만틴염산염)","19600004","(주)한국파마","주황색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUclMr","M분할선20","분할선","기타","주황","","-","-","12.6","5.6","4.0","2024-08-14","01190","전문의약품","2024-06-26","010201","","","","","Albix Tab. 20mg","653006970"
"202401555","파마데스벤라팍신서방정50밀리그램(데스벤라팍신숙신산염일수화물)","19600004","(주)한국파마","엷은 분홍색의 한 면이 피라미드형인 정사각형 서방성 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUclNa","DV2","","사각형","분홍","","","","7.2","7.2","4.0","2024-08-19","01170","전문의약품","2024-06-27","010502","","","","","Pharma Desvenlafaxine ER Tab. 50mg","653006980"
"202400421","뉴로고린정30밀리그램(니세르골린)","19720014","고려제약(주)","노란색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAPz","KDC","3분할선0","원형","주황","","","-","8.0","8.0","4.0","2024-03-18","02190","전문의약품","2024-02-29","010201","","","","","Neurogoline Tab. 30mg","642803510"
"202400660","리나티젠듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)","19580003","알보젠코리아(주)","흰색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs8vA","ALK5","","타원형","하양","","","","20.6","11.9","8.0","2024-05-23","03960","전문의약품","2024-03-26","010502","","","","","LinatigenDuo XR Tablet 5/1000mg(Linagliptin,Metformin Hydrochloride)","652607310"
"202400661","리나티젠듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)","19580003","알보젠코리아(주)","노란색의 타원형 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs8vk","ALK25","","타원형","주황","","","","20.6","11.9","8.0","2024-05-23","03960","전문의약품","2024-03-26","010502","","","","","LinatigenDuo XR Tablet 2.5/1000mg(Linagliptin,Metformin Hydrochloride)","652607320"
"202400205","제미메트서방정25/750밀리그램(제미글립틴,메트포르민)","19720016","(주)엘지화학","갈색 달걀형의 서방성 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAWj","마크","2575","타원형","갈색","","","","17.4","9.6","8.0","2024-03-18","03960","전문의약품","2024-01-26","010502","LG~,LG","","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700181","","Zemimet SR 25/750 mg (Gemigliptin,Metformin)","668903380"
"202400125","쓰담정200밀리그램(트리메부틴말레산염)","20130095","메딕스제약(주)","연한 노란색의 원형정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAa5","GF","분할선","원형","연두","","","-","8.5","8.5","4.2","2024-05-24","02390","일반의약품","2024-01-18","010101","","","","","Sseudam Tab. 200 mg(Trimebutine maleate)",""
"202400267","엠케이니세르골린정30밀리그램","19560008","(주)메디카코리아","황색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAgH","MN","분할선","원형","노랑","","","-","8.1","8.1","3.5","2024-04-22","02190","전문의약품","2024-02-06","010201","","","","","MK Nicergoline Tab. 30mg","646005800"
"202400054","니세린정30밀리그램(니세르골린)","19660001","현대약품(주)","노란색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OqcmwWzdkT","HD","분할선","원형","노랑","","","-","8.1","8.1","3.8","2024-01-19","02190","전문의약품","2024-01-08","010201","","","","","Niserin Tab. 30mg","642005190"
"202400426","카노앤정30밀리그램(니세르골린)","19580004","안국약품(주)","황색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5Dy","ΛG3","분할선","원형","노랑","","","-","8.1","8.1","3.6","2024-04-03","02190","전문의약품","2024-02-29","010201","","","","","Kano N Tab. 30mg","650206080"
"202400634","글리젠타듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)","19560005","아주약품(주)","이 약은 흰색의 타원형 서방성 필름코팅정제이다.","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5F4","ΛJU5","","타원형","하양","","","","21.2","11.0","8.3","2024-05-02","03960","전문의약품","2024-03-25","010502","","","","","GLIGENTA DUO SR Tab. 5/1000mg","654006190"
"202400633","글리젠타듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)","19560005","아주약품(주)","이 약은 흰색의 타원형 서방성 필름코팅정제이다.","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5EW","ΛJU2","","타원형","하양","","","","21.2","11.0","8.3","2024-05-02","03960","전문의약품","2024-03-25","010502","","","","","GLIGENTA DUO SR Tab. 2.5/1000mg","654006180"
"202400905","다파리나정(다파글리플로진프로판디올수화물,리나글립틴)","19560005","아주약품(주)","노란색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5Fe","ΛJDL","","원형","주황","","","","8.0","8.0","4.0","2024-05-10","03960","전문의약품","2024-04-19","010201","","","","","DAPALINA Tab.",""
"202400692","크레온캡슐35000(판크레아스분말)","20153188","한국애보트(유)","갈색의 장용성 미립펠렛을 함유한 상부 불투명 연한 갈색, 하부 무색투명의 경질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcaSg","C35","","장방형","갈색","투명","","","25.3","8.2","8.2","2024-08-09","02330","일반의약품","2024-03-29","020403","","","","","Creon Capsule 35000(Pancreas powder)",""
"202401531","니세엠정10밀리그램(니세르골린)","19550012","(주)마더스제약","흰색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcaTy","UJ","분할선","원형","하양","","","-","5.6","5.6","2.5","2024-08-14","02190","전문의약품","2024-06-25","010201","","","","","NICE M Tab. 10mg(Nicergoline)","622805320"
"202401577","트립엠듀오서방정5/1000밀리그램(리나글립틴, 메트포르민)","19550012","(주)마더스제약","이 약은 황색의 타원형 서방성 필름코팅정이다.","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcaVH","MTS","5","타원형","주황","","","","20.3","9.6","10.0","2024-08-22","03960","전문의약품","2024-06-28","010201","","","","","TLIPM DUO XR tab. 5/1000mg","622805340"
"202401578","트립엠듀오서방정2.5/1000밀리그램(리나글립틴, 메트포르민)","19550012","(주)마더스제약","이 약은 밝은 황색의 타원형 서방성 필름코팅정이다.","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcaWI","MTS","2.5","타원형","주황","","","","20.3","9.6","9.9","2024-08-22","03960","전문의약품","2024-06-28","010201","","","","","TLIPM DUO XR tab. 2.5/1000mg","622805330"
"202401761","시알엠정5밀리그램(타다라필)","19550012","(주)마더스제약","노란색의 모서리가 둥근 삼각형 모양의 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcaXG","MJ","5","삼각형","주황","","","","8.6","4.1","2.8","2024-10-04","02590","전문의약품","2024-07-18","010201","","","","","Cial M Tab. 5mg",""
"202401762","시알엠정20밀리그램(타다라필)","19550012","(주)마더스제약","분할선을 가진 노란색의 모서리가 둥근 삼각형 모양의 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcaXr","M분할선J","20","삼각형","주황","","-","","15.2","7.1","4.1","2024-10-04","02590","전문의약품","2024-07-18","010201","","","","","Cial M Tab. 20mg",""
"202400756","쎌레타민정","20150845","(주)시어스제약","적갈색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcahg","sr ST","","타원형","갈색","","","","21.0","9.1","6.9","2024-09-26","03190","일반의약품","2024-04-03","010201","","","","","Selletamin Tab.",""
"202401491","키로민정240밀리그램(은행엽건조엑스)","19550014","(주)제뉴파마","녹색의 장방형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcap7","BP","240","장방형","연두","","","","16.2","8.2","6.6","2024-09-06","02190","일반의약품","2024-06-20","010201","","","","","Kiromin Tab. 240mg",""
"202401934","포말리킨캡슐3밀리그램(포말리도마이드)","19880005","(주)보령","노란색의 가루를 함유하는 상부 어두운 파란색, 하부 초록색의 경질 캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcarc","BR PD3","","장방형","남색","초록","","","20.0","6.0","6.0","2024-09-13","04210","전문의약품","2024-08-09","020203","","","","","POMALIKIN Capsule 3mg (Pomalidomide)",""
"202401935","포말리킨캡슐2밀리그램(포말리도마이드)","19880005","(주)보령","노란색의 가루를 함유하는 상부 어두운 파란색, 하부 주황색의 경질 캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcasW","BR PD2","","장방형","남색","주황","","","20.0","6.0","6.0","2024-09-13","04210","전문의약품","2024-08-09","020203","","","","","POMALIKIN Capsule 2mg (Pomalidomide)",""
"202401936","포말리킨캡슐1밀리그램(포말리도마이드)","19880005","(주)보령","노란색의 가루를 함유하는 상부 어두운 파란색, 하부 노란색의 경질 캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcat9","BR PD1","","타원형","남색","노랑","","","19.2","6.1","6.1","2024-09-26","04210","전문의약품","2024-08-09","020203","","","","","POMALIKIN Capsule 1mg (Pomalidomide)",""
"202400407","알페딘정60밀리그램(펙소페나딘염산염)","19560008","(주)메디카코리아","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAgr","F6","","원형","하양","","","","8.4","8.4","4.1","2024-05-22","01410","일반의약품","2024-02-27","010201","","","","","Alfedine Tab. 60mg","646005810"
"202400616","명문리나글립틴듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)","19660002","명문제약(주)","흰색 내지 거의 흰색의 한면에 25LM이 새겨진 타원형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAhP","25LM","","타원형","하양","","","","22.0","10.6","9.6","2024-05-17","03960","전문의약품","2024-03-22","010501","","","","","Myungmoon Linagliptin Duo SR Tab 2.5/1000mg","649808250"
"202400617","명문리나글립틴듀오서방정 5/1000밀리그램(리나글립틴,메트포르민염산염)","19660002","명문제약(주)","흰색 내지 거의 흰색의 한면에 5LM이 새겨진 타원형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFsAhz","5ML","","타원형","하양","","","","22.2","10.6","9.6","2024-05-17","03960","전문의약품","2024-03-22","010501","","","","","Myungmoon Linagliptin Duo SR Tab 5/1000mg","649808260"
"202400514","라니글듀오서방정5/1000밀리그램(리나글립틴,메트포르민염산염)","19620007","알리코제약(주)","흰색 내지 거의 흰색의 한면에 A501이 새겨진 타원형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5IS","A501","","타원형","하양","","","","22.1","10.6","9.4","2024-04-01","03960","전문의약품","2024-03-12","010501","","","","","Lanigl duo XR Tablet 5/1000mg","656005540"
"202400515","라니글듀오서방정2.5/1000밀리그램(리나글립틴,메트포르민염산염)","19620007","알리코제약(주)","흰색 내지 거의 흰색의 한면에 A251이 새겨진 타원형 서방정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5J0","A251","","타원형","하양","","","","22.1","10.6","9.4","2024-04-01","03960","전문의약품","2024-03-12","010501","","","","","Lanigl duo XR Tablet 2.5/1000mg","656005530"
"202400428","니세로니정30밀리그램(니세르골린)","19620007","알리코제약(주)","황색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5Ja","Λ30","분할선","원형","노랑","","","-","8.1","8.1","3.6","2024-04-01","02190","전문의약품","2024-02-29","010201","","","","","Nicerony Tab. 30mg","656005520"
"202400271","콘드럭알파정","19620007","알리코제약(주)","갈색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5Ki","ΛL","800","타원형","갈색","","","","21.4","9.1","7.4","2024-06-21","03190","일반의약품","2024-02-06","010201","","","","","Chondrug alpha Tab.",""
"202400321","니세엠정30밀리그램(니세르골린)","19550012","(주)마더스제약","노란색의 원형 필름코팅정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5UG","UJ","분할선","원형","노랑","","","","8.1","8.1","3.5","2024-03-28","02190","전문의약품","2024-02-14","010201","","","","","NICE M Tab. 30mg(Nicergoline)","622805230"
"202400696","트립엠정5밀리그램(리나글립틴베실산염)","19550012","(주)마더스제약","분홍색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5Xe","MJ","L","원형","분홍","","","","8.1","8.1","3.7","2024-05-23","03960","전문의약품","2024-03-29","010201","","","","","TLIPM tab. 5mg","622805240"
"202401937","포말리킨캡슐4밀리그램(포말리도마이드)","19880005","(주)보령","노란색의 가루를 함유하는 상부 어두운 파란색, 하부 파란색의 경질 캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcatj","BR PD4","","장방형","남색","파랑","","","20.0","6.0","6.0","2024-09-13","04210","전문의약품","2024-08-09","020203","","","","","POMALIKIN Capsule 4mg (Pomalidomide)",""
"202400104","자메인정","19570004","(주)바이넥스","갈색의 원형 필름코팅 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUca-W","JT","","원형","갈색","","","","8.1","8.1","3.8","2024-11-22","02350","일반의약품","2024-01-16","010201","","","","","Jamein Tab.",""
"202402050","엘도나캡슐(에르도스테인)","19670004","초당약품공업(주)","흰색 내지 거의 흰색의 가루가 들어있는 상부 초록색, 하부 노랑색의 경질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcb1j","CD E","","장방형","초록","노랑","","","18.2","6.4","6.4","2024-09-11","02220","일반의약품","2024-08-26","020102","","","","","Erdona Cap.",""
"202400847","엠피스에프정","19590001","(주)에이프로젠바이오로직스","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcb3W","마크1","","원형","하양","","","","10.1","10.1","4.5","2024-08-21","01140","일반의약품","2024-04-15","010201","","","","","Empeace F Tab.",""
"202401047","아만틴정20밀리그램(메만틴염산염)","19590001","(주)에이프로젠바이오로직스","분홍색의 장방형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcb4e","2분할선0","마크","장방형","분홍","","-","","12.9","6.5","4.2","2024-10-30","01190","전문의약품","2024-04-30","010201","","","","","Amantine tablet 20mg(Memantine Hydrochloride)","645210920"
"202400653","차엠지연질캡슐","19640004","(주)씨엠지제약","미황색 내지 황색의 유상 내용물을 함유한 암적갈색의 장방형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcbes","CMGSC","","장방형","갈색","","","","25.0","8.8","8.8","2024-07-30","03190","일반의약품","2024-03-26","020201","","","","","CHAMG soft capsule",""
"202401045","프리스담정","19640004","(주)씨엠지제약","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcbcQ","C3","","원형","하양","","","","10.1","10.1","4.4","2024-08-02","01140","일반의약품","2024-04-30","010201","","","","","Freesdam tablet",""
"202400279","알레톡정60밀리그램(펙소페나딘염산염)","19640004","(주)씨엠지제약","흰색의 원형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcbeB","CP6","","원형","하양","","","","8.4","8.4","4.2","2024-07-30","01410","일반의약품","2024-02-06","010201","","","","","Alletoc Tab. 60mg",""
"202401588","엔브레스캡슐","19640004","(주)씨엠지제약","황갈색의 가루가 들어있는 오렌지색의 경질캡슐제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcbdU","CPNB CPNB","","장방형","주황","","","","18.4","6.6","6.6","2024-08-08","02190","일반의약품","2024-06-28","020101","","","","","Nbreas capsule",""
"202401637","텔미누보정20/2.5밀리그램(텔미사르탄,에스암로디핀베실산염이수화물)","19650001","(주)종근당","연한 노란색 - 연한 파란색의 두 층으로 이루어진 달걀형 정제","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcbnw","T02","","타원형","파랑","노랑","","","8.7","6.5","4.1","2024-08-26","02140","전문의약품","2024-07-04","010401","","","","","Telminuvo Tab. 20/2.5mg(Telmisartan, S-Amlodipine Besylate Dihydrate)","643309530"
"202400512","리피로우정5밀리그램(아토르바스타틴칼슘삼수화물)","19650001","(주)종근당","흰색의 달걀형 필름코팅정","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcbnC","LIL","5","타원형","하양","하양","","","6.6","4.5","2.7","2024-11-19","02180","전문의약품","2024-03-11","010201","","","","","Lipilou Tab. 5mg",""
"202401526","엑세타민플러스연질캡슐","20110276","(주)씨엘팜","황갈색의 유상물질이 든 암적색의 장방형 연질캡슐","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcbyP","CC54","","장방형","갈색","","","","21.2","8.6","8.6","2024-11-20","03160","일반의약품","2024-06-24","020201","","","","","Exetamin Plus Soft Cap.",""
"202401369","아스프라졸캡슐100/5밀리그램(아스피린,라베프라졸)","19650018","지엘파마(주)","흰색의 장용성 정제 및 노란색의 장용성 정제가 든 연한 노란색의 경질캡슐이다.","https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PEPKBUcc0N","마크 70","","장방형","노랑","","","","16.4","6.6","6.6","2024-08-19","02190","전문의약품","2024-05-31","020103","","","","","Asprazol Cap. 100/5mg(Aspirin, Rabeprazole)","649703100"
